09:30:14.284021 LS029 10 
11:36:18.013847 MA201 ON 
11:36:19.681943 M015 ON 
11:36:19.919214 M016 ON 
11:36:21.96116 MA201 OFF 
11:36:22.44432 MA202 ON 
11:36:22.681154 M017 ON 
11:36:22.891004 MA201 ON 
11:36:23.672552 M008 ON 
11:36:23.803284 M017 OFF 
11:36:24.398286 M016 OFF 
11:36:24.711529 MA202 OFF 
11:36:25.355213 M017 ON 
11:36:25.398316 M015 OFF 
11:36:25.845914 LS001 12 
11:36:25.861706 M001 ON 
11:36:26.242037 LS023 10 
11:36:26.26623 M023 ON 
11:36:26.422906 M017 OFF 
11:36:26.574394 MA202 ON 
11:36:26.97957 M017 ON 
11:36:27.240217 M008 OFF 
11:36:27.776279 MA201 OFF 
11:36:29.285749 M001 OFF 
11:36:29.331591 M023 OFF 
11:36:30.763732 M017 OFF 
11:36:31.677113 M001 ON 
11:36:31.748112 M023 ON 
11:36:32.440125 LS019 9 
11:36:32.454182 M019 ON 
11:36:33.407618 LS203 44 
11:36:33.470302 MA203 ON 
11:36:33.501347 MA201 ON 
11:36:33.744226 MA202 OFF 
11:36:33.848662 LS021 7 
11:36:33.862367 M021 ON 
11:36:34.195875 M008 ON 
11:36:34.366177 M022 ON 
11:36:34.808672 M023 OFF 
11:36:34.871545 M019 OFF 
11:36:35.016397 LS001 11 
11:36:35.029591 M001 OFF 
11:36:35.066001 M021 OFF 
11:36:35.43626 M015 ON 
11:36:36.215625 LS016 18 
11:36:36.229829 M016 ON 
11:36:36.526125 MA202 ON 
11:36:36.674271 MA201 OFF 
11:36:36.713937 M008 OFF 
11:36:37.074042 M022 OFF 
11:36:37.875277 M015 OFF 
11:36:38.145949 M016 OFF 
11:36:38.392567 LS017 28 
11:36:38.441189 M017 ON 
11:36:38.80361 LS023 11 
11:36:38.830065 M023 ON 
11:36:39.033893 M016 ON 
11:36:39.38993 M015 ON 
11:36:39.538708 M017 OFF 
11:36:40.138566 D012 CLOSE 
11:36:40.168752 MA202 OFF 
11:36:40.21223 MA201 ON 
11:36:40.485507 LS001 12 
11:36:40.49916 M001 ON 
11:36:40.675007 MA203 OFF 
11:36:40.74803 M008 ON 
11:36:41.482165 M016 OFF 
11:36:41.635607 M015 OFF 
11:36:42.726616 LS023 10 
11:36:42.764371 M023 OFF 
11:36:43.09646 LS001 11 
11:36:43.152665 M001 OFF 
11:36:43.21181 M008 OFF 
11:36:43.494329 LS005 30 
11:36:43.511876 M005 ON 
11:36:43.76285 M001 ON 
11:36:43.804901 M008 ON 
11:36:44.634737 M005 OFF 
11:36:44.81924 M001 OFF 
11:36:45.381106 M015 ON 
11:36:45.761506 M005 ON 
11:36:45.990793 M008 OFF 
11:36:46.553059 M015 OFF 
11:36:46.591317 M013 ON 
11:36:46.884212 M005 OFF 
11:36:49.155937 M013 OFF 
11:36:49.542866 M008 ON 
11:36:49.661512 M015 ON 
11:36:50.138405 M010 ON 
11:36:50.813981 M015 OFF 
11:36:51.254665 M010 OFF 
11:36:51.675738 LS006 7 
11:36:51.824321 M010 ON 
11:36:51.930475 M001 ON 
11:36:52.324746 M023 ON 
11:36:52.939426 M010 OFF 
11:36:53.12052 M008 OFF 
11:36:53.790712 MA203 ON 
11:36:53.941087 M022 ON 
11:36:54.052776 D001 OPEN 
11:36:54.265101 M021 ON 
11:36:55.514282 MA201 OFF 
11:36:56.406069 LS001 12 
11:36:56.480964 M001 OFF 
11:36:56.505138 LS023 12 
11:36:56.529206 M023 OFF 
11:36:56.873915 LS021 12 
11:36:56.884116 M021 OFF 
11:36:57.426489 LS021 14 
11:36:57.453572 M021 ON 
11:36:57.591055 LS024 32 
11:36:57.609837 M024 ON 
11:36:58.039263 LS022 11 
11:36:58.059664 M022 OFF 
11:36:58.758733 LS024 34 
11:36:58.790658 M024 OFF 
11:37:00.044595 LS024 33 
11:37:00.072152 M024 ON 
11:37:00.755347 LS019 11 
11:37:00.769329 M019 ON 
11:37:01.442078 MA202 ON 
11:37:02.223645 M017 ON 
11:37:02.80669 LS019 12 
11:37:02.824619 M019 OFF 
11:37:03.616269 M019 ON 
11:37:03.661569 M016 ON 
11:37:03.750836 M015 ON 
11:37:04.135305 LS024 34 
11:37:04.175706 M024 OFF 
11:37:04.350702 MA201 ON 
11:37:04.455092 LS022 14 
11:37:04.473634 M022 ON 
11:37:04.534252 M017 OFF 
11:37:04.662148 MA202 OFF 
11:37:04.741078 M016 OFF 
11:37:05.42077 M015 OFF 
11:37:05.648762 MA202 ON 
11:37:05.685235 M022 OFF 
11:37:07.029332 LS203 60 
11:37:07.046767 MA203 OFF 
11:37:07.118266 LS021 18 
11:37:07.13356 M021 OFF 
11:37:07.158215 LS017 27 
11:37:07.183318 M017 ON 
11:37:07.866614 LS019 13 
11:37:07.884705 M019 OFF 
11:37:08.620479 M015 ON 
11:37:09.401428 M016 ON 
11:37:09.76303 MA201 OFF 
11:37:11.24526 M015 OFF 
11:37:11.594653 LS017 28 
11:37:11.622711 M017 OFF 
11:37:12.034907 M016 OFF 
11:37:16.071966 MA202 OFF 
11:37:17.376632 MA202 ON 
11:37:18.539041 M017 ON 
11:37:21.930565 M017 OFF 
11:37:23.93524 MA202 OFF 
11:37:25.152108 M016 ON 
11:37:27.008717 M017 ON 
11:37:27.293398 MA202 ON 
11:37:28.714111 M016 OFF 
11:37:30.681014 LS025 1 
11:37:30.723867 M016 ON 
11:37:30.929048 M015 ON 
11:37:31.675535 LS019 14 
11:37:31.688815 M019 ON 
11:37:32.503168 M016 OFF 
11:37:32.570032 M021 ON 
11:37:32.63816 MA201 ON 
11:37:32.800968 MA203 ON 
11:37:33.412091 M024 ON 
11:37:34.335956 M016 ON 
11:37:34.67299 M017 OFF 
11:37:34.789028 LS021 16 
11:37:34.804035 M021 OFF 
11:37:35.052635 MA201 OFF 
11:37:35.691673 LS021 11 
11:37:35.741358 M021 ON 
11:37:35.843591 M017 ON 
11:37:35.882107 D001 CLOSE 
11:37:36.236435 M015 OFF 
11:37:36.26116 LS024 17 
11:37:36.272938 M024 OFF 
11:37:36.396361 M016 OFF 
11:37:36.790474 LS024 11 
11:37:36.809581 M024 ON 
11:37:36.926152 LS019 8 
11:37:36.940452 M019 OFF 
11:37:37.937375 LS021 6 
11:37:37.956368 M021 OFF 
11:37:38.27101 LS017 27 
11:37:38.312086 M017 OFF 
11:37:38.361385 M019 ON 
11:37:38.474892 M024 OFF 
11:37:38.880498 M021 ON 
11:37:39.023672 LS203 44 
11:37:39.040759 MA203 OFF 
11:37:39.573154 MA202 OFF 
11:37:39.609004 MA203 ON 
11:37:39.983398 M024 ON 
11:37:40.841128 LS019 9 
11:37:40.86555 M019 OFF 
11:37:41.131587 LS021 7 
11:37:41.144647 M021 OFF 
11:37:42.266749 M024 OFF 
11:37:42.319538 MA203 OFF 
11:37:46.800207 M042 ON 
11:37:47.928945 M042 OFF 
11:37:48.665582 M042 ON 
11:37:48.898779 MA207 ON 
11:37:49.789976 M042 OFF 
11:37:56.779129 MA207 OFF 
11:37:59.751834 MA207 ON 
11:38:02.174589 MA207 OFF 
11:38:04.066361 MA207 ON 
11:38:05.190747 MA207 OFF 
11:38:10.242047 MA207 ON 
11:38:11.357089 MA207 OFF 
11:38:12.133307 MA207 ON 
11:38:13.820177 MA207 OFF 
11:38:26.685451 LS026 12 
11:38:40.430854 MA207 ON 
11:38:41.575188 MA207 OFF 
11:38:57.314237 MA207 ON 
11:38:58.445879 MA207 OFF 
11:39:05.736201 MA207 ON 
11:39:06.045279 BATV046 9020 
11:39:06.858319 MA207 OFF 
11:39:07.999687 MA207 ON 
11:39:10.277447 MA207 OFF 
11:39:19.630797 MA207 ON 
11:39:20.741561 MA207 OFF 
11:39:22.41444 MA207 ON 
11:39:23.56583 MA207 OFF 
11:39:24.142399 MA207 ON 
11:39:25.413125 MA207 OFF 
11:39:41.186454 MA207 ON 
11:39:42.308968 MA207 OFF 
11:39:43.260137 MA207 ON 
11:39:44.36856 MA207 OFF 
11:39:45.872561 MA207 ON 
11:39:46.612591 T111 26 
11:39:49.050419 MA207 OFF 
11:40:32.920722 MA207 ON 
11:40:33.204447 LS045 0 
11:40:34.032946 MA207 OFF 
11:41:00.46189 LS050 0 
11:41:07.652494 LS049 2 
11:41:08.744178 LS048 10 
11:41:57.656537 MA207 ON 
11:41:58.780592 MA207 OFF 
11:42:18.975605 LS009 4 
11:43:04.533791 LS047 3 
11:43:55.400446 MA207 ON 
11:43:56.535801 MA207 OFF 
11:44:01.436133 LS205 18 
11:44:07.34409 LS037 4 
11:44:10.591924 MA207 ON 
11:44:12.859462 MA207 OFF 
11:44:13.59272 MA207 ON 
11:44:14.721885 MA207 OFF 
11:44:15.47077 MA207 ON 
11:44:16.592661 MA207 OFF 
11:44:28.960655 MA207 ON 
11:44:30.08157 MA207 OFF 
11:44:42.468746 MA207 ON 
11:44:44.34727 MA207 OFF 
11:44:57.906616 LS051 29 
11:45:10.583186 MA207 ON 
11:45:11.692953 MA207 OFF 
11:45:14.887045 MA207 ON 
11:45:17.524282 MA207 OFF 
11:45:26.885307 MA207 ON 
11:45:32.055605 MA207 OFF 
11:45:32.898081 MA207 ON 
11:45:34.023413 MA207 OFF 
11:45:48.183095 LS043 0 
11:45:52.781592 MA207 ON 
11:45:53.89528 MA207 OFF 
11:45:55.018465 MA207 ON 
11:45:56.139436 MA207 OFF 
11:46:10.782371 MA207 ON 
11:46:11.880336 MA207 OFF 
11:46:21.071201 MA207 ON 
11:46:23.522354 MA207 OFF 
11:46:26.145763 MA207 ON 
11:46:27.268021 MA207 OFF 
11:46:36.090583 MA207 ON 
11:46:38.330928 MA207 OFF 
11:46:41.876792 MA207 ON 
11:46:44.332128 MA207 OFF 
11:46:48.082849 LS010 27 
11:46:48.845742 LS013 17 
11:46:51.611271 LS006 6 
11:46:51.899754 LS022 6 
11:46:52.911522 LS023 11 
11:46:55.313052 LS001 11 
11:47:00.085929 MA207 ON 
11:47:01.190616 MA207 OFF 
11:47:19.708717 LS014 8 
11:47:33.607219 LS024 12 
11:47:35.62569 LS017 28 
11:47:49.404091 MA207 ON 
11:47:50.381556 T106 28 
11:47:50.540823 MA207 OFF 
11:47:51.08151 MA207 ON 
11:47:52.209692 MA207 OFF 
11:47:53.135228 MA207 ON 
11:47:54.327171 MA207 OFF 
11:48:00.643515 MA207 ON 
11:48:02.500372 MA207 OFF 
11:48:09.443077 MA207 ON 
11:48:11.3239 MA207 OFF 
11:48:13.940755 MA207 ON 
11:48:15.803426 MA207 OFF 
11:48:26.635934 LS026 11 
11:48:37.204124 MA207 ON 
11:48:38.311744 MA207 OFF 
11:48:54.045107 MA207 ON 
11:48:55.174263 MA207 OFF 
11:48:55.756387 MA207 ON 
11:48:58.94195 MA207 OFF 
11:49:00.433194 MA207 ON 
11:49:02.665754 MA207 OFF 
11:49:03.226358 LS207 56 
11:49:03.246232 MA207 ON 
11:49:04.504801 MA207 OFF 
11:49:04.936119 LS207 57 
11:49:04.949447 MA207 ON 
11:49:06.065219 LS207 56 
11:49:06.100217 MA207 OFF 
11:49:07.185133 LS207 57 
11:49:07.198989 MA207 ON 
11:49:13.169616 LS207 56 
11:49:13.214975 MA207 OFF 
11:49:15.254145 MA207 ON 
11:49:36.817973 MA207 OFF 
11:49:37.926735 LS207 57 
11:49:37.942718 MA207 ON 
11:49:44.674234 LS207 56 
11:49:44.689162 MA207 OFF 
11:49:52.022064 MA207 ON 
11:49:54.783072 MA207 OFF 
11:50:00.442211 MA207 ON 
11:50:01.548352 MA207 OFF 
11:50:03.229713 MA207 ON 
11:50:07.932867 LS207 57 
11:50:07.947575 MA207 OFF 
11:50:09.437434 LS207 56 
11:50:09.453423 MA207 ON 
11:50:10.722427 M042 ON 
11:50:12.053286 M043 ON 
11:50:12.845964 LS207 57 
11:50:12.870734 MA207 OFF 
11:50:12.902549 LL002 92 
11:50:13.097621 LL002 90 
11:50:13.233386 M043 OFF 
11:50:13.418249 LL002 85 
11:50:13.474217 LS029 8 
11:50:14.031654 LL002 66 
11:50:14.740778 M042 OFF 
11:50:15.468814 LL002 30 
11:50:15.820146 T110 26 
11:50:15.968255 LL002 4 
11:50:16.13625 LL002 0 
11:50:16.143181 L002 OFF 
11:50:16.702685 LS042 0 
11:50:16.716811 M042 ON 
11:50:16.902129 M043 ON 
11:50:17.90605 M042 OFF 
11:50:17.986744 M043 OFF 
11:50:24.907444 LS024 11 
11:50:24.920923 M024 ON 
11:50:25.064864 MA203 ON 
11:50:26.414896 LS021 6 
11:50:26.44677 M021 ON 
11:50:27.296429 LS019 8 
11:50:27.321593 M019 ON 
11:50:27.419442 M022 ON 
11:50:28.465252 M019 OFF 
11:50:28.989417 M019 ON 
11:50:29.163584 LS023 10 
11:50:29.186236 M023 ON 
11:50:29.595193 M024 OFF 
11:50:29.722389 M001 ON 
11:50:30.068119 M021 OFF 
11:50:30.092302 LS022 5 
11:50:30.109324 M022 OFF 
11:50:30.253529 MA202 ON 
11:50:31.209216 MA203 OFF 
11:50:31.873214 M001 OFF 
11:50:31.911266 LS017 27 
11:50:31.925068 M017 ON 
11:50:31.985625 LS019 9 
11:50:32.003391 M019 OFF 
11:50:32.045596 M023 OFF 
11:50:33.469878 LS016 17 
11:50:33.505355 M016 ON 
11:50:33.854237 M015 ON 
11:50:34.260993 M001 ON 
11:50:34.292696 M017 OFF 
11:50:34.412822 M023 ON 
11:50:34.722891 MA202 OFF 
11:50:34.99469 MA201 ON 
11:50:35.408269 M008 ON 
11:50:35.782391 LS203 43 
11:50:35.797804 MA203 ON 
11:50:36.118436 LS016 18 
11:50:36.130979 M016 OFF 
11:50:36.286463 M015 OFF 
11:50:36.839528 M001 OFF 
11:50:37.225479 M023 OFF 
11:50:37.548786 LS203 41 
11:50:37.563413 MA203 OFF 
11:50:38.552224 M001 ON 
11:50:38.631773 M008 OFF 
11:50:38.907158 LS023 7 
11:50:38.919692 M023 ON 
11:50:39.496059 MA201 OFF 
11:50:40.455911 LL008 99 
11:50:40.594696 LL008 99 
11:50:40.667511 LL008 99 
11:50:40.739424 LL008 99 
11:50:40.813777 MA201 ON 
11:50:41.063229 LS008 17 
11:50:41.096181 M008 ON 
11:50:41.457277 LL008 89 
11:50:41.602776 LL008 89 
11:50:41.646053 LL008 89 
11:50:41.763033 LL008 89 
11:50:41.966553 LL008 99 
11:50:42.081644 LL008 87 
11:50:42.286541 LL008 87 
11:50:42.428391 LL008 87 
11:50:42.472799 LL008 87 
11:50:42.735088 LL008 89 
11:50:42.934896 LL008 89 
11:50:43.545043 LL008 80 
11:50:43.683631 LL008 80 
11:50:43.724178 LL008 80 
11:50:43.762651 LL008 80 
11:50:43.795471 LL010 97 
11:50:43.856454 LL008 78 
11:50:44.034423 LL008 78 
11:50:44.10402 LL008 78 
11:50:44.145812 LL008 78 
11:50:44.166349 LS001 10 
11:50:44.242293 M001 OFF 
11:50:44.375505 M023 OFF 
11:50:44.459722 LL010 80 
11:50:44.672289 LL008 87 
11:50:45.008008 LL010 68 
11:50:45.195995 LL008 89 
11:50:45.338288 LL008 58 
11:50:45.603312 LL008 58 
11:50:45.641925 LL008 58 
11:50:45.691086 LL008 58 
11:50:45.76977 LS015 16 
11:50:45.792314 M015 ON 
11:50:45.912723 LS201 54 
11:50:45.954077 MA201 OFF 
11:50:46.097462 LL008 50 
11:50:46.170287 M008 OFF 
11:50:46.209813 LL008 50 
11:50:46.249759 LL008 50 
11:50:46.286406 LL008 50 
11:50:46.305904 LL008 44 
11:50:46.425319 LL008 44 
11:50:46.491441 LL008 44 
11:50:46.559563 LL008 44 
11:50:46.590394 LL010 7 
11:50:46.735675 LL010 0 
11:50:46.752523 L010 OFF 
11:50:47.110295 LS008 16 
11:50:47.194708 M008 ON 
11:50:47.234116 LL008 35 
11:50:47.347951 LL008 35 
11:50:47.435562 LL008 35 
11:50:47.47351 LL008 35 
11:50:47.515828 M015 OFF 
11:50:47.558227 LL008 28 
11:50:47.630531 LL008 28 
11:50:47.715287 LL008 28 
11:50:47.765148 LL008 28 
11:50:47.795612 LL008 80 
11:50:48.006518 LL008 87 
11:50:48.36674 M008 OFF 
11:50:48.593325 LL008 8 
11:50:48.626402 LL008 0 
11:50:48.652071 L008 OFF 
11:50:48.950163 LL008 0 
11:50:49.118888 LL008 0 
11:50:49.136585 LL008 0 
11:50:49.37973 M008 ON 
11:50:49.661864 LL008 78 
11:50:49.809135 LL008 87 
11:50:50.182877 LS001 8 
11:50:50.194099 M001 ON 
11:50:50.351082 M023 ON 
11:50:50.427866 LS201 45 
11:50:50.469948 MA201 ON 
11:50:50.759786 M008 OFF 
11:50:51.28652 LL008 58 
11:50:51.436411 M023 OFF 
11:50:51.509642 LL008 80 
11:50:51.9695 M001 OFF 
11:50:52.039525 MA201 OFF 
11:50:52.164922 M008 ON 
11:50:52.531902 LL008 50 
11:50:52.697368 LL008 80 
11:50:52.998294 LL008 44 
11:50:53.316502 LL008 78 
11:50:53.645486 LS008 15 
11:50:53.775492 M008 OFF 
11:50:54.474311 LL008 35 
11:50:54.946673 LL008 78 
11:50:55.47563 LL008 28 
11:50:55.802145 LL008 58 
11:50:56.172389 LS008 14 
11:50:56.280568 M008 ON 
11:50:56.324178 LS015 11 
11:50:56.360413 M015 ON 
11:50:56.411683 LL008 0 
11:50:56.423182 L008 OFF 
11:50:56.862359 LL008 58 
11:50:57.213884 M015 OFF 
11:50:57.344846 LL008 50 
11:50:57.71344 LS201 44 
11:50:57.811414 MA201 ON 
11:50:58.038943 LL008 50 
11:50:58.226012 LS001 7 
11:50:58.308921 M001 ON 
11:50:58.437147 LS023 6 
11:50:58.491523 M023 ON 
11:50:58.5495 LL008 44 
11:50:58.844009 LL008 44 
11:50:59.158174 LL008 35 
11:50:59.69528 MA203 ON 
11:50:59.85658 M022 ON 
11:50:59.916241 LL008 35 
11:51:00.192759 LL008 28 
11:51:00.575987 LL008 28 
11:51:00.729555 M021 ON 
11:51:00.843957 LS201 43 
11:51:00.884704 MA201 OFF 
11:51:00.921162 LS008 13 
11:51:01.031454 M008 OFF 
11:51:01.236985 LL008 0 
11:51:01.264874 L008 OFF 
11:51:01.599738 LL008 0 
11:51:01.607999 L008 OFF 
11:51:01.777489 M001 OFF 
11:51:01.934765 LS023 5 
11:51:01.956676 M023 OFF 
11:51:02.008122 M024 ON 
11:51:03.412402 M022 OFF 
11:51:03.51248 D001 OPEN 
11:51:05.398606 LS021 10 
11:51:05.41998 M021 OFF 
11:51:05.953435 LS024 31 
11:51:05.97295 M024 OFF 
11:51:06.35918 LS206 11 
11:51:06.368341 BATV206 9060 
11:51:06.500185 LS024 34 
11:51:06.535664 M024 ON 
11:51:08.381325 LS024 25 
11:51:08.419678 M024 OFF 
11:51:09.676612 LS203 43 
11:51:09.71215 MA203 OFF 
11:51:10.656868 LS024 23 
11:51:10.673123 M024 ON 
11:51:11.750002 LS024 24 
11:51:11.787881 M024 OFF 
11:51:12.735749 D001 CLOSE 
11:52:18.86662 LS009 1 
11:53:04.462197 LS047 2 
11:53:23.959137 LS002 6 
11:53:38.71178 T109 26 
11:54:01.379806 LS205 9 
11:54:07.231528 LS037 2 
11:54:57.8456 LS051 28 
11:55:35.76016 LS012 29 
11:55:37.646096 LS011 26 
11:56:12.201059 LS003 8 
11:56:38.970406 LS005 27 
11:56:47.994121 LS010 23 
11:56:48.730937 LS013 14 
11:56:51.543077 LS006 3 
11:57:19.643047 LS014 1 
11:57:30.505622 LS025 0 
11:58:26.565782 LS026 6 
11:58:54.436223 LS027 1 
11:59:05.93094 LS046 1 
